,Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Buy or Sell,Open or Close,Date_split,Type_split,Action_split,Symbol_split,Instrument Type_split,Description_split,Value_split,Quantity_split,Average Price_split,Commissions_split,Fees_split,Multiplier_split,Strike Price_split,Call or Put_split,Order #_split,Buy or Sell_split,Open or Close_split
69,2020-08-29 13:27:28+00:00,FORWARD SPLIT,SELL_TO_CLOSE,AAPL  200911P00475000,Equity Option,Forward split: Close 1 AAPL  200911P00475000,818.0,1,818.0,0.0,0.0,100.0,AAPL,2020-09-11,475.0,PUT,0.0,SELL,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
70,2020-08-29 13:27:28+00:00,FORWARD SPLIT,SELL_TO_OPEN,AAPL  200911P00120000,Equity Option,Forward split: Open 4 AAPL  200911P00120000,968.0,4,242.0,0.0,0.0,100.0,AAPL,2020-09-11,120.0,PUT,0.0,SELL,OPEN,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
71,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_CLOSE,AAPL  200911P00480000,Equity Option,Forward split: Close 1 AAPL  200911P00480000,-968.0,1,-968.0,0.0,0.0,100.0,AAPL,2020-09-11,480.0,PUT,0.0,BUY,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
72,2020-08-31 16:28:57+00:00,TRADE,SELL_TO_CLOSE,FB    200904P00275000,Equity Option,Sold 1 FB 09/04/20 Put 275.00 @ 0.62,62.0,1,62.0,0.0,-0.152,100.0,FB,2020-09-04,275.0,PUT,99542988.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
73,2020-08-31 16:28:57+00:00,TRADE,BUY_TO_CLOSE,FB    200904P00280000,Equity Option,Bought 1 FB 09/04/20 Put 280.00 @ 1.14,-114.0,1,-114.0,0.0,-0.14,100.0,FB,2020-09-04,280.0,PUT,99542988.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
74,2020-09-01 19:01:41+00:00,TRADE,SELL_TO_CLOSE,AAPL  200911P00118750,Equity Option,Sold 2 AAPL 09/11/20 Put 118.75 @ 0.38,76.0,2,38.0,0.0,-0.284,100.0,AAPL,2020-09-11,118.75,PUT,100171555.0,SELL,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
75,2020-09-01 19:01:41+00:00,TRADE,SELL_TO_CLOSE,AAPL  200911P00118750,Equity Option,Sold 2 AAPL 09/11/20 Put 118.75 @ 0.38,76.0,2,38.0,0.0,-0.284,100.0,AAPL,2020-09-11,118.75,PUT,100171555.0,SELL,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
76,2020-09-01 19:01:41+00:00,TRADE,BUY_TO_CLOSE,AAPL  200911P00120000,Equity Option,Bought 2 AAPL 09/11/20 Put 120.00 @ 0.47,-94.0,2,-47.0,0.0,-0.27,100.0,AAPL,2020-09-11,120.0,PUT,100171555.0,BUY,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
77,2020-09-01 19:01:41+00:00,TRADE,BUY_TO_CLOSE,AAPL  200911P00120000,Equity Option,Bought 2 AAPL 09/11/20 Put 120.00 @ 0.47,-94.0,2,-47.0,0.0,-0.27,100.0,AAPL,2020-09-11,120.0,PUT,100171555.0,BUY,CLOSE,2020-08-29 13:27:28+00:00,FORWARD SPLIT,BUY_TO_OPEN,AAPL  200911P00118750,Equity Option,Forward split: Open 4 AAPL  200911P00118750,-818.0,4.0,-204.5,0.0,0.0,100.0,118.75,PUT,0.0,BUY,OPEN
78,2020-09-02 13:30:01+00:00,TRADE,SELL_TO_CLOSE,MSFT  200904P00215000,Equity Option,Sold 1 MSFT 09/04/20 Put 215.00 @ 0.24,24.0,1,24.0,0.0,-0.152,100.0,MSFT,2020-09-04,215.0,PUT,99543088.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
79,2020-09-02 13:30:01+00:00,TRADE,BUY_TO_CLOSE,MSFT  200904P00220000,Equity Option,Bought 1 MSFT 09/04/20 Put 220.00 @ 0.67,-67.0,1,-67.0,0.0,-0.14,100.0,MSFT,2020-09-04,220.0,PUT,99543088.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
80,2020-09-04 14:19:52+00:00,TRADE,BUY_TO_CLOSE,TNA   200904P00032500,Equity Option,Bought 3 TNA 09/04/20 Put 32.50 @ 0.77,-231.0,3,-77.0,0.0,-0.41,100.0,TNA,2020-09-04,32.5,PUT,100897604.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
81,2020-09-04 14:19:52+00:00,TRADE,SELL_TO_OPEN,TNA   200911P00032500,Equity Option,Sold 3 TNA 09/11/20 Put 32.50 @ 1.83,549.0,3,183.0,-3.0,-0.436,100.0,TNA,2020-09-11,32.5,PUT,100897604.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
82,2020-09-04 15:20:16+00:00,TRADE,BUY_TO_OPEN,SPY   200914P00323000,Equity Option,Bought 1 SPY 09/14/20 Put 323.00 @ 2.65,-265.0,1,-265.0,-1.0,-0.14,100.0,SPY,2020-09-14,323.0,PUT,100963985.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
83,2020-09-04 15:20:16+00:00,TRADE,SELL_TO_OPEN,SPY   200914P00328000,Equity Option,Sold 1 SPY 09/14/20 Put 328.00 @ 3.61,361.0,1,361.0,-1.0,-0.152,100.0,SPY,2020-09-14,328.0,PUT,100963985.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
84,2020-09-04 18:47:14+00:00,TRADE,SELL_TO_CLOSE,SPY   200914P00323000,Equity Option,Sold 1 SPY 09/14/20 Put 323.00 @ 1.39,139.0,1,139.0,0.0,-0.152,100.0,SPY,2020-09-14,323.0,PUT,100964529.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
85,2020-09-04 18:47:14+00:00,TRADE,BUY_TO_CLOSE,SPY   200914P00328000,Equity Option,Bought 1 SPY 09/14/20 Put 328.00 @ 1.87,-187.0,1,-187.0,0.0,-0.14,100.0,SPY,2020-09-14,328.0,PUT,100964529.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
86,2020-09-08 17:37:29+00:00,TRADE,BUY_TO_OPEN,AAPL  200925P00102500,Equity Option,Bought 1 AAPL 09/25/20 Put 102.50 @ 1.59,-159.0,1,-159.0,-1.0,-0.14,100.0,AAPL,2020-09-25,102.5,PUT,101326825.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
87,2020-09-08 17:37:29+00:00,TRADE,SELL_TO_OPEN,AAPL  200925P00108750,Equity Option,Sold 1 AAPL 09/25/20 Put 108.75 @ 3.16,316.0,1,316.0,-1.0,-0.152,100.0,AAPL,2020-09-25,108.75,PUT,101326825.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
88,2020-09-08 17:40:23+00:00,TRADE,BUY_TO_OPEN,TQQQ  200911P00120000,Equity Option,Bought 1 TQQQ 09/11/20 Put 120.00 @ 3.38,-338.0,1,-338.0,-1.0,-0.14,100.0,TQQQ,2020-09-11,120.0,PUT,101327753.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
89,2020-09-08 17:40:23+00:00,TRADE,SELL_TO_OPEN,TQQQ  200911P00125000,Equity Option,Sold 1 TQQQ 09/11/20 Put 125.00 @ 5.08,508.0,1,508.0,-1.0,-0.162,100.0,TQQQ,2020-09-11,125.0,PUT,101327753.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
90,2020-09-08 17:49:59+00:00,TRADE,BUY_TO_OPEN,QQQ   200911P00263000,Equity Option,Bought 1 QQQ 09/11/20 Put 263.00 @ 1.17,-117.0,1,-117.0,-1.0,-0.14,100.0,QQQ,2020-09-11,263.0,PUT,101330973.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
91,2020-09-08 17:49:59+00:00,TRADE,SELL_TO_OPEN,QQQ   200911P00269000,Equity Option,Sold 1 QQQ 09/11/20 Put 269.00 @ 2.44,244.0,1,244.0,-1.0,-0.152,100.0,QQQ,2020-09-11,269.0,PUT,101330973.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
92,2020-09-09 15:03:52+00:00,TRADE,SELL_TO_CLOSE,QQQ   200911P00263000,Equity Option,Sold 1 QQQ 09/11/20 Put 263.00 @ 0.38,38.0,1,38.0,0.0,-0.152,100.0,QQQ,2020-09-11,263.0,PUT,101331167.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
93,2020-09-09 15:03:52+00:00,TRADE,BUY_TO_CLOSE,QQQ   200911P00269000,Equity Option,Bought 1 QQQ 09/11/20 Put 269.00 @ 1.02,-102.0,1,-102.0,0.0,-0.14,100.0,QQQ,2020-09-11,269.0,PUT,101331167.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
94,2020-09-09 16:47:54+00:00,TRADE,BUY_TO_OPEN,ZM    200911P00365000,Equity Option,Bought 1 ZM 09/11/20 Put 365.00 @ 3.10,-310.0,1,-310.0,-1.0,-0.14,100.0,ZM,2020-09-11,365.0,PUT,101553899.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
95,2020-09-09 16:47:54+00:00,TRADE,SELL_TO_OPEN,ZM    200911P00370000,Equity Option,Sold 1 ZM 09/11/20 Put 370.00 @ 4.10,410.0,1,410.0,-1.0,-0.152,100.0,ZM,2020-09-11,370.0,PUT,101553899.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
96,2020-09-09 17:07:21+00:00,TRADE,SELL_TO_CLOSE,TQQQ  200911P00120000,Equity Option,Sold 1 TQQQ 09/11/20 Put 120.00 @ 0.99,99.0,1,99.0,0.0,-0.152,100.0,TQQQ,2020-09-11,120.0,PUT,101327951.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
97,2020-09-09 17:07:21+00:00,TRADE,BUY_TO_CLOSE,TQQQ  200911P00125000,Equity Option,Bought 1 TQQQ 09/11/20 Put 125.00 @ 1.84,-184.0,1,-184.0,0.0,-0.14,100.0,TQQQ,2020-09-11,125.0,PUT,101327951.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
98,2020-09-09 18:08:31+00:00,TRADE,SELL_TO_CLOSE,WKHS  201016P00010000,Equity Option,Sold 1 WKHS 10/16/20 Put 10.00 @ 0.37,37.0,1,37.0,0.0,-0.152,100.0,WKHS,2020-10-16,10.0,PUT,98675668.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
99,2020-09-09 18:08:31+00:00,TRADE,BUY_TO_CLOSE,WKHS  201016P00014000,Equity Option,Bought 1 WKHS 10/16/20 Put 14.00 @ 1.14,-114.0,1,-114.0,0.0,-0.14,100.0,WKHS,2020-10-16,14.0,PUT,98675668.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
100,2020-09-10 13:30:03+00:00,TRADE,SELL_TO_CLOSE,AAPL  200925P00102500,Equity Option,Sold 1 AAPL 09/25/20 Put 102.50 @ 0.68,68.0,1,68.0,0.0,-0.152,100.0,AAPL,2020-09-25,102.5,PUT,101328111.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
101,2020-09-10 13:30:03+00:00,TRADE,BUY_TO_CLOSE,AAPL  200925P00108750,Equity Option,Bought 1 AAPL 09/25/20 Put 108.75 @ 1.42,-142.0,1,-142.0,0.0,-0.14,100.0,AAPL,2020-09-25,108.75,PUT,101328111.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
102,2020-09-10 13:30:08+00:00,TRADE,SELL_TO_CLOSE,ZM    200911P00365000,Equity Option,Sold 1 ZM 09/11/20 Put 365.00 @ 1.26,126.0,1,126.0,0.0,-0.152,100.0,ZM,2020-09-11,365.0,PUT,101554283.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
103,2020-09-10 13:30:08+00:00,TRADE,BUY_TO_CLOSE,ZM    200911P00370000,Equity Option,Bought 1 ZM 09/11/20 Put 370.00 @ 1.73,-173.0,1,-173.0,0.0,-0.14,100.0,ZM,2020-09-11,370.0,PUT,101554283.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
104,2020-09-10 13:49:18+00:00,TRADE,BUY_TO_OPEN,CHWY  201016P00050000,Equity Option,Bought 1 CHWY 10/16/20 Put 50.00 @ 1.87,-187.0,1,-187.0,-1.0,-0.14,100.0,CHWY,2020-10-16,50.0,PUT,101683302.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
105,2020-09-10 13:49:18+00:00,TRADE,SELL_TO_OPEN,CHWY  201016P00055000,Equity Option,Sold 1 CHWY 10/16/20 Put 55.00 @ 3.39,339.0,1,339.0,-1.0,-0.152,100.0,CHWY,2020-10-16,55.0,PUT,101683302.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
106,2020-09-10 13:49:33+00:00,TRADE,BUY_TO_OPEN,AAPL  200925P00106250,Equity Option,Bought 1 AAPL 09/25/20 Put 106.25 @ 1.27,-127.0,1,-127.0,-1.0,-0.14,100.0,AAPL,2020-09-25,106.25,PUT,101689099.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
107,2020-09-10 13:49:33+00:00,TRADE,SELL_TO_OPEN,AAPL  200925P00112500,Equity Option,Sold 1 AAPL 09/25/20 Put 112.50 @ 2.79,279.0,1,279.0,-1.0,-0.152,100.0,AAPL,2020-09-25,112.5,PUT,101689099.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
108,2020-09-11 15:52:39+00:00,TRADE,SELL_TO_OPEN,TNA   200918P00032500,Equity Option,Sold 3 TNA 09/18/20 Put 32.50 @ 2.49,747.0,3,249.0,-3.0,-0.436,100.0,TNA,2020-09-18,32.5,PUT,102025170.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
109,2020-09-11 15:52:39+00:00,TRADE,BUY_TO_CLOSE,TNA   200911P00032500,Equity Option,Bought 3 TNA 09/11/20 Put 32.50 @ 1.79,-537.0,3,-179.0,0.0,-0.41,100.0,TNA,2020-09-11,32.5,PUT,102025170.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
110,2020-09-11 16:02:13+00:00,TRADE,BUY_TO_OPEN,QQQ   200925P00255000,Equity Option,Bought 1 QQQ 09/25/20 Put 255.00 @ 2.71,-271.0,1,-271.0,-1.0,-0.14,100.0,QQQ,2020-09-25,255.0,PUT,102029435.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
111,2020-09-11 16:02:13+00:00,TRADE,SELL_TO_OPEN,QQQ   200925P00260000,Equity Option,Sold 1 QQQ 09/25/20 Put 260.00 @ 3.80,380.0,1,380.0,-1.0,-0.152,100.0,QQQ,2020-09-25,260.0,PUT,102029435.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
112,2020-09-11 16:06:25+00:00,TRADE,BUY_TO_OPEN,TSLA  200918P00340000,Equity Option,Bought 1 TSLA 09/18/20 Put 340.00 @ 7.59,-759.0,1,-759.0,-1.0,-0.14,100.0,TSLA,2020-09-18,340.0,PUT,102031151.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
113,2020-09-11 16:06:25+00:00,TRADE,SELL_TO_OPEN,TSLA  200918P00345000,Equity Option,Sold 1 TSLA 09/18/20 Put 345.00 @ 8.81,881.0,1,881.0,-1.0,-0.162,100.0,TSLA,2020-09-18,345.0,PUT,102031151.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
114,2020-09-11 16:20:05+00:00,TRADE,SELL_TO_OPEN,SQ    200918C00145000,Equity Option,Sold 1 SQ 09/18/20 Call 145.00 @ 1.78,178.0,1,178.0,-1.0,-0.152,100.0,SQ,2020-09-18,145.0,CALL,102036597.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
115,2020-09-11 16:20:05+00:00,TRADE,BUY_TO_OPEN,SQ    200918C00150000,Equity Option,Bought 1 SQ 09/18/20 Call 150.00 @ 0.83,-83.0,1,-83.0,-1.0,-0.14,100.0,SQ,2020-09-18,150.0,CALL,102036597.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
116,2020-09-11 17:30:02+00:00,TRADE,BUY_TO_CLOSE,XBI   201016C00115000,Equity Option,Bought 1 XBI 10/16/20 Call 115.00 @ 1.09,-109.0,1,-109.0,0.0,-0.14,100.0,XBI,2020-10-16,115.0,CALL,99543428.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
117,2020-09-11 17:30:02+00:00,TRADE,SELL_TO_CLOSE,XBI   201016C00120000,Equity Option,Sold 1 XBI 10/16/20 Call 120.00 @ 0.46,46.0,1,46.0,0.0,-0.152,100.0,XBI,2020-10-16,120.0,CALL,99543428.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
118,2020-09-14 14:11:17+00:00,TRADE,SELL_TO_CLOSE,TSLA  200918P00340000,Equity Option,Sold 1 TSLA 09/18/20 Put 340.00 @ 3.01,301.0,1,301.0,0.0,-0.152,100.0,TSLA,2020-09-18,340.0,PUT,102032101.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
119,2020-09-14 14:11:17+00:00,TRADE,BUY_TO_CLOSE,TSLA  200918P00345000,Equity Option,Bought 1 TSLA 09/18/20 Put 345.00 @ 3.62,-362.0,1,-362.0,0.0,-0.14,100.0,TSLA,2020-09-18,345.0,PUT,102032101.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
120,2020-09-15 13:30:05+00:00,TRADE,SELL_TO_CLOSE,QQQ   200925P00255000,Equity Option,Sold 1 QQQ 09/25/20 Put 255.00 @ 0.83,83.0,1,83.0,0.0,-0.152,100.0,QQQ,2020-09-25,255.0,PUT,102029586.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
121,2020-09-15 13:30:05+00:00,TRADE,BUY_TO_CLOSE,QQQ   200925P00260000,Equity Option,Bought 1 QQQ 09/25/20 Put 260.00 @ 1.38,-138.0,1,-138.0,0.0,-0.14,100.0,QQQ,2020-09-25,260.0,PUT,102029586.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
122,2020-09-18 14:13:34+00:00,TRADE,BUY_TO_CLOSE,TNA   200918P00032500,Equity Option,Bought 3 TNA 09/18/20 Put 32.50 @ 0.12,-36.0,3,-12.0,0.0,-0.41,100.0,TNA,2020-09-18,32.5,PUT,102025438.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
123,2020-09-18 16:37:19+00:00,TRADE,BUY_TO_CLOSE,SQ    200918C00145000,Equity Option,Bought 1 SQ 09/18/20 Call 145.00 @ 0.53,-53.0,1,-53.0,0.0,-0.14,100.0,SQ,2020-09-18,145.0,CALL,102037166.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
124,2020-09-18 16:37:19+00:00,TRADE,SELL_TO_CLOSE,SQ    200918C00150000,Equity Option,Sold 1 SQ 09/18/20 Call 150.00 @ 0.05,5.0,1,5.0,0.0,-0.152,100.0,SQ,2020-09-18,150.0,CALL,102037166.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
125,2020-09-18 18:10:25+00:00,TRADE,BUY_TO_OPEN,NFLX  201016P00425000,Equity Option,Bought 1 NFLX 10/16/20 Put 425.00 @ 9.16,-916.0,1,-916.0,-1.0,-0.14,100.0,NFLX,2020-10-16,425.0,PUT,103328417.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
126,2020-09-18 18:10:25+00:00,TRADE,SELL_TO_OPEN,NFLX  201016P00430000,Equity Option,Sold 1 NFLX 10/16/20 Put 430.00 @ 10.39,1039.0,1,1039.0,-1.0,-0.172,100.0,NFLX,2020-10-16,430.0,PUT,103328417.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
127,2020-09-18 18:17:01+00:00,TRADE,SELL_TO_OPEN,ADBE  201016C00480000,Equity Option,Sold 1 ADBE 10/16/20 Call 480.00 @ 12.17,1217.0,1,1217.0,-1.0,-0.172,100.0,ADBE,2020-10-16,480.0,CALL,103331080.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
128,2020-09-18 18:17:01+00:00,TRADE,BUY_TO_OPEN,ADBE  201016C00485000,Equity Option,Bought 1 ADBE 10/16/20 Call 485.00 @ 10.57,-1057.0,1,-1057.0,-1.0,-0.14,100.0,ADBE,2020-10-16,485.0,CALL,103331080.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
129,2020-09-18 18:21:14+00:00,TRADE,SELL_TO_OPEN,GSX   201016C00115000,Equity Option,Sold 1 GSX 10/16/20 Call 115.00 @ 5.45,545.0,1,545.0,-1.0,-0.162,100.0,GSX,2020-10-16,115.0,CALL,103332800.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
130,2020-09-18 18:21:14+00:00,TRADE,BUY_TO_OPEN,GSX   201016C00120000,Equity Option,Bought 1 GSX 10/16/20 Call 120.00 @ 4.10,-410.0,1,-410.0,-1.0,-0.14,100.0,GSX,2020-10-16,120.0,CALL,103332800.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
131,2020-09-18 18:26:14+00:00,TRADE,SELL_TO_OPEN,DDOG  201016C00090000,Equity Option,Sold 1 DDOG 10/16/20 Call 90.00 @ 3.03,303.0,1,303.0,-1.0,-0.152,100.0,DDOG,2020-10-16,90.0,CALL,103335071.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
132,2020-09-18 18:26:14+00:00,TRADE,BUY_TO_OPEN,DDOG  201016C00095000,Equity Option,Bought 1 DDOG 10/16/20 Call 95.00 @ 1.73,-173.0,1,-173.0,-1.0,-0.14,100.0,DDOG,2020-10-16,95.0,CALL,103335071.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
133,2020-09-22 14:11:05+00:00,TRADE,SELL_TO_CLOSE,NFLX  201016P00425000,Equity Option,Sold 1 NFLX 10/16/20 Put 425.00 @ 3.99,399.0,1,399.0,0.0,-0.152,100.0,NFLX,2020-10-16,425.0,PUT,103334662.0,SELL,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
134,2020-09-22 14:11:05+00:00,TRADE,BUY_TO_CLOSE,NFLX  201016P00430000,Equity Option,Bought 1 NFLX 10/16/20 Put 430.00 @ 4.61,-461.0,1,-461.0,0.0,-0.14,100.0,NFLX,2020-10-16,430.0,PUT,103334662.0,BUY,CLOSE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
135,2020-09-22 19:11:22+00:00,TRADE,BUY_TO_OPEN,AAPL  201120P00095000,Equity Option,Bought 1 AAPL 11/20/20 Put 95.00 @ 2.92,-292.0,1,-292.0,-1.0,-0.14,100.0,AAPL,2020-11-20,95.0,PUT,103858821.0,BUY,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
136,2020-09-22 19:11:22+00:00,TRADE,SELL_TO_OPEN,AAPL  201120P00101250,Equity Option,Sold 1 AAPL 11/20/20 Put 101.25 @ 4.75,475.0,1,475.0,-1.0,-0.162,100.0,AAPL,2020-11-20,101.25,PUT,103858821.0,SELL,OPEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
